stage_event_id,application_id,stage_name,stage_date,stage_status,drop_reason
2050,630,Resume Screening,2024-07-18,Selected,
2051,630,Technical Interview,2024-07-24,Selected,
2052,630,Managerial Interview,2024-07-31,Selected,
2053,630,HR Interview,2024-08-05,Selected,
2054,630,Offer Made,2024-08-08,Accepted,
2055,630,Joined,2024-08-12,Joined,
2056,631,Resume Screening,2024-05-12,Selected,
2057,631,Technical Interview,2024-05-19,Selected,
2058,631,Managerial Interview,2024-05-23,Selected,
2059,631,HR Interview,2024-05-25,Selected,
2060,631,Offer Made,2024-06-01,Declined,Better offer
2061,632,Resume Screening,2024-09-05,Selected,
2062,632,Technical Interview,2024-09-12,Selected,
2063,632,Managerial Interview,2024-09-15,Selected,
2064,632,HR Interview,2024-09-22,Selected,
2065,632,Offer Made,2024-09-29,Declined,Location issue
2066,633,Resume Screening,2024-08-22,Rejected,Skill mismatch
2067,634,Resume Screening,2024-04-05,Selected,
2068,634,Technical Interview,2024-04-09,Selected,
2069,634,Managerial Interview,2024-04-16,Selected,
2070,634,HR Interview,2024-04-20,Selected,
2071,634,Offer Made,2024-04-26,Accepted,
2072,634,Joined,2024-04-28,Joined,
2073,635,Resume Screening,2024-10-22,Rejected,Experience mismatch
2074,636,Resume Screening,2024-10-05,Selected,
2075,636,Technical Interview,2024-10-09,Rejected,Low problem-solving
2076,637,Resume Screening,2024-04-24,Selected,
2077,637,Technical Interview,2024-05-01,Selected,
2078,637,Managerial Interview,2024-05-05,Selected,
2079,637,HR Interview,2024-05-07,Selected,
2080,637,Offer Made,2024-05-09,Declined,Better offer
2081,638,Resume Screening,2024-03-03,Rejected,Profile not relevant
2082,639,Resume Screening,2024-02-04,Rejected,Experience mismatch
2083,640,Resume Screening,2024-05-30,Selected,
2084,640,Technical Interview,2024-06-05,Selected,
2085,640,Managerial Interview,2024-06-10,Selected,
2086,640,HR Interview,2024-06-14,Selected,
2087,640,Offer Made,2024-06-18,Accepted,
2088,640,Joined,2024-06-24,Joined,
2089,641,Resume Screening,2024-04-05,Selected,
2090,641,Technical Interview,2024-04-08,Rejected,Domain mismatch
2091,642,Resume Screening,2024-08-04,Rejected,Experience mismatch
2092,643,Resume Screening,2024-11-13,Selected,
2093,643,Technical Interview,2024-11-16,Selected,
2094,643,Managerial Interview,2024-11-22,Rejected,Team fit issue
2095,644,Resume Screening,2024-06-16,Rejected,Skill mismatch
2096,645,Resume Screening,2024-03-28,Selected,
2097,645,Technical Interview,2024-04-01,Rejected,Domain mismatch
2098,646,Resume Screening,2024-04-14,Rejected,Skill mismatch
2099,647,Resume Screening,2024-10-22,Selected,
2100,647,Technical Interview,2024-10-29,Selected,
2101,647,Managerial Interview,2024-11-03,Selected,
2102,647,HR Interview,2024-11-07,Rejected,Salary mismatch
2103,648,Resume Screening,2024-11-05,Selected,
2104,648,Technical Interview,2024-11-10,Selected,
2105,648,Managerial Interview,2024-11-12,Selected,
2106,648,HR Interview,2024-11-19,Selected,
2107,648,Offer Made,2024-11-26,Accepted,
2108,648,Joined,2024-12-02,Joined,
2109,649,Resume Screening,2024-04-13,Selected,
2110,649,Technical Interview,2024-04-16,Selected,
2111,649,Managerial Interview,2024-04-23,Selected,
2112,649,HR Interview,2024-04-30,Selected,
2113,649,Offer Made,2024-05-02,Accepted,
2114,649,Joined,2024-05-06,Joined,
2115,650,Resume Screening,2024-04-10,Selected,
2116,650,Technical Interview,2024-04-12,Selected,
2117,650,Managerial Interview,2024-04-14,Selected,
2118,650,HR Interview,2024-04-20,Selected,
2119,650,Offer Made,2024-04-27,Accepted,
2120,650,Joined,2024-05-03,Joined,
2121,651,Resume Screening,2024-04-09,Selected,
2122,651,Technical Interview,2024-04-12,Selected,
2123,651,Managerial Interview,2024-04-14,Selected,
2124,651,HR Interview,2024-04-19,Selected,
2125,651,Offer Made,2024-04-23,Declined,Location issue
2126,652,Resume Screening,2024-02-01,Selected,
2127,652,Technical Interview,2024-02-07,Selected,
2128,652,Managerial Interview,2024-02-09,Selected,
2129,652,HR Interview,2024-02-14,Selected,
2130,652,Offer Made,2024-02-17,Accepted,
2131,652,Joined,2024-02-22,Joined,
2132,653,Resume Screening,2024-10-09,Selected,
2133,653,Technical Interview,2024-10-11,Selected,
2134,653,Managerial Interview,2024-10-17,Selected,
2135,653,HR Interview,2024-10-23,Rejected,Notice period issue
2136,654,Resume Screening,2024-10-29,Selected,
2137,654,Technical Interview,2024-11-02,Selected,
2138,654,Managerial Interview,2024-11-08,Rejected,Project mismatch
2139,655,Resume Screening,2024-04-06,Selected,
2140,655,Technical Interview,2024-04-11,Selected,
2141,655,Managerial Interview,2024-04-14,Selected,
2142,655,HR Interview,2024-04-19,Selected,
2143,655,Offer Made,2024-04-25,Accepted,
2144,655,Joined,2024-04-30,Joined,
2145,656,Resume Screening,2024-06-01,Rejected,Profile not relevant
2146,657,Resume Screening,2024-07-02,Rejected,Profile not relevant
2147,658,Resume Screening,2024-09-16,Selected,
2148,658,Technical Interview,2024-09-22,Selected,
2149,658,Managerial Interview,2024-09-26,Rejected,Team fit issue
2150,659,Resume Screening,2024-05-01,Selected,
2151,659,Technical Interview,2024-05-06,Selected,
2152,659,Managerial Interview,2024-05-13,Selected,
2153,659,HR Interview,2024-05-16,Rejected,Location constraint
2154,660,Resume Screening,2024-08-26,Selected,
2155,660,Technical Interview,2024-09-02,Selected,
2156,660,Managerial Interview,2024-09-07,Selected,
2157,660,HR Interview,2024-09-14,Selected,
2158,660,Offer Made,2024-09-20,Declined,Better offer
2159,661,Resume Screening,2024-10-03,Rejected,Experience mismatch
2160,662,Resume Screening,2024-05-28,Selected,
2161,662,Technical Interview,2024-05-31,Selected,
2162,662,Managerial Interview,2024-06-04,Selected,
2163,662,HR Interview,2024-06-09,Selected,
2164,662,Offer Made,2024-06-13,Accepted,
2165,662,Joined,2024-06-15,Joined,
2166,663,Resume Screening,2024-03-14,Selected,
2167,663,Technical Interview,2024-03-17,Rejected,Low problem-solving
2168,664,Resume Screening,2024-08-05,Rejected,Experience mismatch
2169,665,Resume Screening,2024-09-20,Selected,
2170,665,Technical Interview,2024-09-24,Selected,
2171,665,Managerial Interview,2024-09-27,Selected,
2172,665,HR Interview,2024-09-30,Selected,
2173,665,Offer Made,2024-10-04,Declined,Location issue
2174,666,Resume Screening,2024-06-15,Selected,
2175,666,Technical Interview,2024-06-17,Selected,
2176,666,Managerial Interview,2024-06-24,Selected,
2177,666,HR Interview,2024-06-28,Selected,
2178,666,Offer Made,2024-07-03,Accepted,
2179,666,Joined,2024-07-09,Joined,
2180,667,Resume Screening,2024-05-29,Selected,
2181,667,Technical Interview,2024-06-01,Rejected,Low problem-solving
2182,668,Resume Screening,2024-12-20,Selected,
2183,668,Technical Interview,2024-12-27,Selected,
2184,668,Managerial Interview,2025-01-03,Selected,
2185,668,HR Interview,2025-01-07,Selected,
2186,668,Offer Made,2025-01-14,Accepted,
2187,668,Joined,2025-01-16,Joined,
2188,669,Resume Screening,2024-08-03,Selected,
2189,669,Technical Interview,2024-08-10,Rejected,Domain mismatch
2190,670,Resume Screening,2024-09-28,Selected,
2191,670,Technical Interview,2024-10-02,Selected,
2192,670,Managerial Interview,2024-10-05,Selected,
2193,670,HR Interview,2024-10-07,Selected,
2194,670,Offer Made,2024-10-10,Accepted,
2195,670,Joined,2024-10-12,Joined,
2196,671,Resume Screening,2024-03-29,Selected,
2197,671,Technical Interview,2024-04-05,Selected,
2198,671,Managerial Interview,2024-04-09,Selected,
2199,671,HR Interview,2024-04-15,Selected,
2200,671,Offer Made,2024-04-17,Accepted,
2201,671,Joined,2024-04-19,Joined,
2202,672,Resume Screening,2024-10-18,Selected,
2203,672,Technical Interview,2024-10-24,Rejected,Domain mismatch
2204,673,Resume Screening,2024-07-27,Selected,
2205,673,Technical Interview,2024-08-01,Selected,
2206,673,Managerial Interview,2024-08-06,Selected,
2207,673,HR Interview,2024-08-09,Selected,
2208,673,Offer Made,2024-08-13,Accepted,
2209,673,Joined,2024-08-17,Joined,
2210,674,Resume Screening,2024-02-25,Rejected,Experience mismatch
2211,675,Resume Screening,2024-03-24,Selected,
2212,675,Technical Interview,2024-03-26,Selected,
2213,675,Managerial Interview,2024-04-01,Selected,
2214,675,HR Interview,2024-04-08,Selected,
2215,675,Offer Made,2024-04-11,Accepted,
2216,675,Joined,2024-04-14,Joined,
2217,676,Resume Screening,2024-11-13,Selected,
2218,676,Technical Interview,2024-11-15,Rejected,Technical gap
2219,677,Resume Screening,2024-06-02,Selected,
2220,677,Technical Interview,2024-06-04,Rejected,Domain mismatch
2221,678,Resume Screening,2024-05-25,Selected,
2222,678,Technical Interview,2024-05-29,Selected,
2223,678,Managerial Interview,2024-06-05,Selected,
2224,678,HR Interview,2024-06-11,Selected,
2225,678,Offer Made,2024-06-13,Accepted,
2226,678,Joined,2024-06-15,Joined,
2227,679,Resume Screening,2024-04-06,Rejected,Experience mismatch
2228,680,Resume Screening,2024-06-02,Selected,
2229,680,Technical Interview,2024-06-09,Selected,
2230,680,Managerial Interview,2024-06-15,Selected,
2231,680,HR Interview,2024-06-19,Selected,
2232,680,Offer Made,2024-06-21,Accepted,
2233,680,Joined,2024-06-26,Joined,
2234,681,Resume Screening,2024-07-27,Selected,
2235,681,Technical Interview,2024-08-03,Selected,
2236,681,Managerial Interview,2024-08-07,Selected,
2237,681,HR Interview,2024-08-11,Selected,
2238,681,Offer Made,2024-08-16,Accepted,
2239,681,Joined,2024-08-18,Joined,
2240,682,Resume Screening,2024-08-10,Rejected,Skill mismatch
2241,683,Resume Screening,2024-04-01,Selected,
2242,683,Technical Interview,2024-04-05,Selected,
2243,683,Managerial Interview,2024-04-10,Selected,
2244,683,HR Interview,2024-04-16,Selected,
2245,683,Offer Made,2024-04-23,Accepted,
2246,683,Joined,2024-04-27,Joined,
2247,684,Resume Screening,2024-03-07,Selected,
2248,684,Technical Interview,2024-03-13,Rejected,Technical gap
2249,685,Resume Screening,2024-09-09,Selected,
2250,685,Technical Interview,2024-09-15,Selected,
2251,685,Managerial Interview,2024-09-18,Rejected,Team fit issue
2252,686,Resume Screening,2024-06-07,Selected,
2253,686,Technical Interview,2024-06-10,Rejected,Domain mismatch
2254,687,Resume Screening,2024-08-16,Selected,
2255,687,Technical Interview,2024-08-20,Rejected,Low problem-solving
2256,688,Resume Screening,2024-09-01,Selected,
2257,688,Technical Interview,2024-09-05,Selected,
2258,688,Managerial Interview,2024-09-10,Selected,
2259,688,HR Interview,2024-09-15,Selected,
2260,688,Offer Made,2024-09-19,Accepted,
2261,688,Joined,2024-09-21,Joined,
2262,689,Resume Screening,2024-10-19,Selected,
2263,689,Technical Interview,2024-10-25,Rejected,Domain mismatch
2264,690,Resume Screening,2024-10-11,Selected,
2265,690,Technical Interview,2024-10-14,Rejected,Technical gap
2266,691,Resume Screening,2024-03-13,Selected,
2267,691,Technical Interview,2024-03-19,Selected,
2268,691,Managerial Interview,2024-03-21,Selected,
2269,691,HR Interview,2024-03-25,Selected,
2270,691,Offer Made,2024-03-31,Accepted,
2271,691,Joined,2024-04-06,Joined,
2272,692,Resume Screening,2024-06-15,Selected,
2273,692,Technical Interview,2024-06-22,Rejected,Low problem-solving
2274,693,Resume Screening,2024-07-25,Rejected,Profile not relevant
2275,694,Resume Screening,2024-06-21,Rejected,Experience mismatch
2276,695,Resume Screening,2024-07-01,Selected,
2277,695,Technical Interview,2024-07-06,Rejected,Domain mismatch
2278,696,Resume Screening,2024-07-16,Selected,
2279,696,Technical Interview,2024-07-21,Rejected,Domain mismatch
2280,697,Resume Screening,2024-05-01,Selected,
2281,697,Technical Interview,2024-05-04,Selected,
2282,697,Managerial Interview,2024-05-10,Selected,
2283,697,HR Interview,2024-05-12,Selected,
2284,697,Offer Made,2024-05-14,Accepted,
2285,697,Joined,2024-05-17,Joined,
2286,698,Resume Screening,2024-04-29,Selected,
2287,698,Technical Interview,2024-05-06,Rejected,Domain mismatch
2288,699,Resume Screening,2024-06-16,Rejected,Skill mismatch
2289,700,Resume Screening,2024-06-23,Rejected,Skill mismatch
2290,701,Resume Screening,2024-12-18,Selected,
2291,701,Technical Interview,2024-12-21,Rejected,Low problem-solving
2292,702,Resume Screening,2024-05-29,Selected,
2293,702,Technical Interview,2024-06-04,Selected,
2294,702,Managerial Interview,2024-06-11,Selected,
2295,702,HR Interview,2024-06-14,Selected,
2296,702,Offer Made,2024-06-20,Accepted,
2297,702,Joined,2024-06-25,Joined,
2298,703,Resume Screening,2025-01-15,Selected,
2299,703,Technical Interview,2025-01-20,Selected,
2300,703,Managerial Interview,2025-01-24,Selected,
2301,703,HR Interview,2025-01-30,Selected,
2302,703,Offer Made,2025-02-03,Accepted,
2303,703,Joined,2025-02-10,Joined,
2304,704,Resume Screening,2024-08-21,Rejected,Skill mismatch
2305,705,Resume Screening,2024-11-13,Selected,
2306,705,Technical Interview,2024-11-19,Rejected,Technical gap
2307,706,Resume Screening,2024-10-23,Rejected,Profile not relevant
2308,707,Resume Screening,2024-06-27,Selected,
2309,707,Technical Interview,2024-07-01,Rejected,Technical gap
2310,708,Resume Screening,2024-05-04,Rejected,Experience mismatch
2311,709,Resume Screening,2024-11-26,Selected,
2312,709,Technical Interview,2024-11-29,Selected,
2313,709,Managerial Interview,2024-12-06,Selected,
2314,709,HR Interview,2024-12-13,Selected,
2315,709,Offer Made,2024-12-17,Accepted,
2316,709,Joined,2024-12-23,Joined,
2317,710,Resume Screening,2024-01-28,Selected,
2318,710,Technical Interview,2024-01-30,Selected,
2319,710,Managerial Interview,2024-02-06,Selected,
2320,710,HR Interview,2024-02-12,Selected,
2321,710,Offer Made,2024-02-14,Accepted,
2322,710,Joined,2024-02-17,Joined,
2323,711,Resume Screening,2024-06-25,Selected,
2324,711,Technical Interview,2024-06-30,Selected,
2325,711,Managerial Interview,2024-07-03,Selected,
2326,711,HR Interview,2024-07-10,Selected,
2327,711,Offer Made,2024-07-14,Declined,Location issue
2328,712,Resume Screening,2024-09-27,Selected,
2329,712,Technical Interview,2024-10-04,Selected,
2330,712,Managerial Interview,2024-10-09,Selected,
2331,712,HR Interview,2024-10-11,Selected,
2332,712,Offer Made,2024-10-17,Declined,Compensation issue
2333,713,Resume Screening,2024-09-16,Selected,
2334,713,Technical Interview,2024-09-23,Selected,
2335,713,Managerial Interview,2024-09-29,Selected,
2336,713,HR Interview,2024-10-05,Selected,
2337,713,Offer Made,2024-10-12,Declined,Better offer
2338,714,Resume Screening,2024-08-04,Rejected,Experience mismatch
2339,715,Resume Screening,2024-07-30,Rejected,Profile not relevant
2340,716,Resume Screening,2024-04-17,Selected,
2341,716,Technical Interview,2024-04-24,Selected,
2342,716,Managerial Interview,2024-04-27,Selected,
2343,716,HR Interview,2024-05-03,Selected,
2344,716,Offer Made,2024-05-08,Accepted,
2345,716,Joined,2024-05-13,Joined,
2346,717,Resume Screening,2024-05-16,Selected,
2347,717,Technical Interview,2024-05-21,Selected,
2348,717,Managerial Interview,2024-05-24,Selected,
2349,717,HR Interview,2024-05-30,Selected,
2350,717,Offer Made,2024-06-02,Accepted,
2351,717,Joined,2024-06-05,Joined,
2352,718,Resume Screening,2024-11-03,Selected,
2353,718,Technical Interview,2024-11-10,Selected,
2354,718,Managerial Interview,2024-11-13,Rejected,Project mismatch
2355,719,Resume Screening,2024-09-18,Rejected,Profile not relevant
2356,720,Resume Screening,2024-08-15,Selected,
2357,720,Technical Interview,2024-08-20,Selected,
2358,720,Managerial Interview,2024-08-26,Selected,
2359,720,HR Interview,2024-08-29,Rejected,Location constraint
2360,721,Resume Screening,2024-05-22,Rejected,Skill mismatch
2361,722,Resume Screening,2024-10-01,Selected,
2362,722,Technical Interview,2024-10-04,Selected,
2363,722,Managerial Interview,2024-10-06,Selected,
2364,722,HR Interview,2024-10-13,Selected,
2365,722,Offer Made,2024-10-18,Accepted,
2366,722,Joined,2024-10-22,Joined,
2367,723,Resume Screening,2024-10-11,Selected,
2368,723,Technical Interview,2024-10-15,Selected,
2369,723,Managerial Interview,2024-10-21,Selected,
2370,723,HR Interview,2024-10-26,Selected,
2371,723,Offer Made,2024-10-28,Accepted,
2372,723,Joined,2024-11-03,Joined,
2373,724,Resume Screening,2024-04-25,Rejected,Experience mismatch
2374,725,Resume Screening,2024-05-13,Selected,
2375,725,Technical Interview,2024-05-19,Rejected,Domain mismatch
2376,726,Resume Screening,2024-05-02,Rejected,Skill mismatch
2377,727,Resume Screening,2024-05-04,Selected,
2378,727,Technical Interview,2024-05-06,Selected,
2379,727,Managerial Interview,2024-05-11,Selected,
2380,727,HR Interview,2024-05-14,Selected,
2381,727,Offer Made,2024-05-21,Accepted,
2382,727,Joined,2024-05-23,Joined,
2383,728,Resume Screening,2024-12-08,Selected,
2384,728,Technical Interview,2024-12-14,Selected,
2385,728,Managerial Interview,2024-12-16,Selected,
2386,728,HR Interview,2024-12-22,Selected,
2387,728,Offer Made,2024-12-27,Accepted,
2388,728,Joined,2024-12-31,Joined,
2389,729,Resume Screening,2024-04-15,Rejected,Skill mismatch
2390,730,Resume Screening,2024-07-01,Selected,
